run_id,category,report,task,agent_group,agent_id,model,effort,rounds,input_tokens,cached_input_tokens,output_tokens,reasoning_tokens,total_tokens,passed,checks,success_rate,cost_usd,usage_available,usage_source,round_usage_total_tokens,round_usage_checked,aggregate_snapshot_usage_rounds,excluded_duplicate_usage_rounds,reported_total_tokens,reported_cost_usd,source_path
katex-multicolumn-array-spans-tura-balanced-run-03,debug,report-deepswe-v1.1-gpt56-sol-local-r03,katex-multicolumn-array-spans,tura-balanced,tura-balanced-gpt5.6-sol-high,gpt-5.6-sol,high,26,3273456,3064576,39691,19415,3313147,1,1,1.0,3.767418,True,task-report.source,3313147,True,0,0,3313147,3.767418,C:\Users\liuliu\Documents\tura-benchmark\results\debug\report-deepswe-v1.1-gpt56-sol-local-r03\katex-multicolumn-array-spans\tura-balanced\katex-multicolumn-array-spans-tura-balanced-run-03\metadata\contracts\harness-report.json
katex-multicolumn-array-spans-tura-direct-run-03,debug,report-deepswe-v1.1-gpt56-sol-local-r03,katex-multicolumn-array-spans,tura-direct,tura-direct-gpt5.6-sol-high,gpt-5.6-sol,high,26,2152931,2017792,31486,17775,2184417,1,1,1.0,2.629171,True,task-report.source,2184417,True,0,0,2184417,2.629171,C:\Users\liuliu\Documents\tura-benchmark\results\debug\report-deepswe-v1.1-gpt56-sol-local-r03\katex-multicolumn-array-spans\tura-direct\katex-multicolumn-array-spans-tura-direct-run-03\metadata\contracts\harness-report.json
langchain-request-coalescing-codex-cli-run-03,debug,report-deepswe-v1.1-gpt56-sol-local-r03,langchain-request-coalescing,codex-cli,codex-cli-gpt5.6-sol-medium,gpt-5.6-sol,medium,38,3689163,3483392,21754,4351,3710917,1,1,1.0,3.423171,True,task-report.source,3710917,True,0,0,3710917,3.423171,C:\Users\liuliu\Documents\tura-benchmark\results\debug\report-deepswe-v1.1-gpt56-sol-local-r03\langchain-request-coalescing\codex-cli\langchain-request-coalescing-codex-cli-run-03\metadata\contracts\harness-report.json
langchain-request-coalescing-tura-balanced-run-03,debug,report-deepswe-v1.1-gpt56-sol-local-r03,langchain-request-coalescing,tura-balanced,tura-balanced-gpt5.6-sol-high,gpt-5.6-sol,high,17,1230178,1115904,40313,20025,1270491,0,1,0.0,2.338712,True,task-report.source,1270491,True,0,0,1270491,2.338712,C:\Users\liuliu\Documents\tura-benchmark\results\debug\report-deepswe-v1.1-gpt56-sol-local-r03\langchain-request-coalescing\tura-balanced\langchain-request-coalescing-tura-balanced-run-03\metadata\contracts\harness-report.json
langchain-request-coalescing-tura-direct-run-03,debug,report-deepswe-v1.1-gpt56-sol-local-r03,langchain-request-coalescing,tura-direct,tura-direct-gpt5.6-sol-high,gpt-5.6-sol,high,20,1209387,1119232,33155,14510,1242542,1,1,1.0,2.005041,True,task-report.source,1242542,True,0,0,1242542,2.005041,C:\Users\liuliu\Documents\tura-benchmark\results\debug\report-deepswe-v1.1-gpt56-sol-local-r03\langchain-request-coalescing\tura-direct\langchain-request-coalescing-tura-direct-run-03\metadata\contracts\harness-report.json
narwhals-rolling-window-suite-codex-cli-run-03,debug,report-deepswe-v1.1-gpt56-sol-local-r03,narwhals-rolling-window-suite,codex-cli,codex-cli-gpt5.6-sol-medium,gpt-5.6-sol,medium,66,6823022,6682880,20381,2094,6843403,1,1,1.0,4.65358,True,task-report.source,6843403,True,0,0,6843403,4.65358,C:\Users\liuliu\Documents\tura-benchmark\results\debug\report-deepswe-v1.1-gpt56-sol-local-r03\narwhals-rolling-window-suite\codex-cli\narwhals-rolling-window-suite-codex-cli-run-03\metadata\contracts\harness-report.json
narwhals-rolling-window-suite-tura-balanced-run-03,debug,report-deepswe-v1.1-gpt56-sol-local-r03,narwhals-rolling-window-suite,tura-balanced,tura-balanced-gpt5.6-sol-high,gpt-5.6-sol,high,32,3093474,2935808,27738,8956,3121212,1,1,1.0,3.088374,True,task-report.source,3121212,True,0,0,3121212,3.088374,C:\Users\liuliu\Documents\tura-benchmark\results\debug\report-deepswe-v1.1-gpt56-sol-local-r03\narwhals-rolling-window-suite\tura-balanced\narwhals-rolling-window-suite-tura-balanced-run-03\metadata\contracts\harness-report.json
narwhals-rolling-window-suite-tura-direct-run-03,debug,report-deepswe-v1.1-gpt56-sol-local-r03,narwhals-rolling-window-suite,tura-direct,tura-direct-gpt5.6-sol-high,gpt-5.6-sol,high,15,1149518,1033728,20578,6081,1170096,1,1,1.0,1.713154,True,task-report.source,1170096,True,0,0,1170096,1.713154,C:\Users\liuliu\Documents\tura-benchmark\results\debug\report-deepswe-v1.1-gpt56-sol-local-r03\narwhals-rolling-window-suite\tura-direct\narwhals-rolling-window-suite-tura-direct-run-03\metadata\contracts\harness-report.json
numba-stencil-boundary-modes-codex-cli-run-03,debug,report-deepswe-v1.1-gpt56-sol-local-r03,numba-stencil-boundary-modes,codex-cli,codex-cli-gpt5.6-sol-medium,gpt-5.6-sol,medium,52,5154688,4937216,14916,2731,5169604,1,1,1.0,4.003448,True,task-report.source,5169604,True,0,0,5169604,4.003448,C:\Users\liuliu\Documents\tura-benchmark\results\debug\report-deepswe-v1.1-gpt56-sol-local-r03\numba-stencil-boundary-modes\codex-cli\numba-stencil-boundary-modes-codex-cli-run-03\metadata\contracts\harness-report.json
numba-stencil-boundary-modes-tura-balanced-run-03,debug,report-deepswe-v1.1-gpt56-sol-local-r03,numba-stencil-boundary-modes,tura-balanced,tura-balanced-gpt5.6-sol-high,gpt-5.6-sol,high,28,2557271,2420992,31378,13310,2588649,1,1,1.0,2.833231,True,task-report.source,2588649,True,0,0,2588649,2.833231,C:\Users\liuliu\Documents\tura-benchmark\results\debug\report-deepswe-v1.1-gpt56-sol-local-r03\numba-stencil-boundary-modes\tura-balanced\numba-stencil-boundary-modes-tura-balanced-run-03\metadata\contracts\harness-report.json
numba-stencil-boundary-modes-tura-direct-run-03,debug,report-deepswe-v1.1-gpt56-sol-local-r03,numba-stencil-boundary-modes,tura-direct,tura-direct-gpt5.6-sol-high,gpt-5.6-sol,high,16,1134152,1033216,19935,10469,1154087,1,1,1.0,1.619338,True,task-report.source,1154087,True,0,0,1154087,1.619338,C:\Users\liuliu\Documents\tura-benchmark\results\debug\report-deepswe-v1.1-gpt56-sol-local-r03\numba-stencil-boundary-modes\tura-direct\numba-stencil-boundary-modes-tura-direct-run-03\metadata\contracts\harness-report.json
pest-character-class-coalescing-codex-cli-run-03,debug,report-deepswe-v1.1-gpt56-sol-local-r03,pest-character-class-coalescing,codex-cli,codex-cli-gpt5.6-sol-medium,gpt-5.6-sol,medium,61,6496363,6106240,17708,2851,6514071,0,1,0.0,5.534975,True,task-report.source,6514071,True,0,0,6514071,5.534975,C:\Users\liuliu\Documents\tura-benchmark\results\debug\report-deepswe-v1.1-gpt56-sol-local-r03\pest-character-class-coalescing\codex-cli\pest-character-class-coalescing-codex-cli-run-03\metadata\contracts\harness-report.json
pest-character-class-coalescing-tura-balanced-run-03,debug,report-deepswe-v1.1-gpt56-sol-local-r03,pest-character-class-coalescing,tura-balanced,tura-balanced-gpt5.6-sol-high,gpt-5.6-sol,high,37,3917728,3728128,46539,18406,3964267,0,1,0.0,4.208234,True,task-report.source,3964267,True,0,0,3964267,4.208234,C:\Users\liuliu\Documents\tura-benchmark\results\debug\report-deepswe-v1.1-gpt56-sol-local-r03\pest-character-class-coalescing\tura-balanced\pest-character-class-coalescing-tura-balanced-run-03\metadata\contracts\harness-report.json
pest-character-class-coalescing-tura-direct-run-03,debug,report-deepswe-v1.1-gpt56-sol-local-r03,pest-character-class-coalescing,tura-direct,tura-direct-gpt5.6-sol-high,gpt-5.6-sol,high,35,2932120,2801920,38627,18945,2970747,0,1,0.0,3.21077,True,task-report.source,2970747,True,0,0,2970747,3.21077,C:\Users\liuliu\Documents\tura-benchmark\results\debug\report-deepswe-v1.1-gpt56-sol-local-r03\pest-character-class-coalescing\tura-direct\pest-character-class-coalescing-tura-direct-run-03\metadata\contracts\harness-report.json
quill-shared-toolbar-focus-codex-cli-run-03,debug,report-deepswe-v1.1-gpt56-sol-local-r03,quill-shared-toolbar-focus,codex-cli,codex-cli-gpt5.6-sol-medium,gpt-5.6-sol,medium,53,5327845,5111936,16823,3673,5344668,0,1,0.0,4.140203,True,task-report.source,5344668,True,0,0,5344668,4.140203,C:\Users\liuliu\Documents\tura-benchmark\results\debug\report-deepswe-v1.1-gpt56-sol-local-r03\quill-shared-toolbar-focus\codex-cli\quill-shared-toolbar-focus-codex-cli-run-03\metadata\contracts\harness-report.json
quill-shared-toolbar-focus-tura-balanced-run-03,debug,report-deepswe-v1.1-gpt56-sol-local-r03,quill-shared-toolbar-focus,tura-balanced,tura-balanced-gpt5.6-sol-high,gpt-5.6-sol,high,25,2091008,1944320,33877,14769,2124885,0,1,0.0,2.72191,True,task-report.source,2124885,True,0,0,2124885,2.72191,C:\Users\liuliu\Documents\tura-benchmark\results\debug\report-deepswe-v1.1-gpt56-sol-local-r03\quill-shared-toolbar-focus\tura-balanced\quill-shared-toolbar-focus-tura-balanced-run-03\metadata\contracts\harness-report.json
quill-shared-toolbar-focus-tura-direct-run-03,debug,report-deepswe-v1.1-gpt56-sol-local-r03,quill-shared-toolbar-focus,tura-direct,tura-direct-gpt5.6-sol-high,gpt-5.6-sol,high,21,1549926,1439488,24569,11606,1574495,0,1,0.0,2.009004,True,task-report.source,1574495,True,0,0,1574495,2.009004,C:\Users\liuliu\Documents\tura-benchmark\results\debug\report-deepswe-v1.1-gpt56-sol-local-r03\quill-shared-toolbar-focus\tura-direct\quill-shared-toolbar-focus-tura-direct-run-03\metadata\contracts\harness-report.json
testem-per-launcher-reports-codex-cli-run-03,debug,report-deepswe-v1.1-gpt56-sol-local-r03,testem-per-launcher-reports,codex-cli,codex-cli-gpt5.6-sol-medium,gpt-5.6-sol,medium,43,4260609,4048768,14317,2120,4274926,1,1,1.0,3.513099,True,task-report.source,4274926,True,0,0,4274926,3.513099,C:\Users\liuliu\Documents\tura-benchmark\results\debug\report-deepswe-v1.1-gpt56-sol-local-r03\testem-per-launcher-reports\codex-cli\testem-per-launcher-reports-codex-cli-run-03\metadata\contracts\harness-report.json
testem-per-launcher-reports-tura-balanced-run-03,debug,report-deepswe-v1.1-gpt56-sol-local-r03,testem-per-launcher-reports,tura-balanced,tura-balanced-gpt5.6-sol-high,gpt-5.6-sol,high,17,1396274,1268480,18311,6844,1414585,1,1,1.0,1.82254,True,task-report.source,1414585,True,0,0,1414585,1.82254,C:\Users\liuliu\Documents\tura-benchmark\results\debug\report-deepswe-v1.1-gpt56-sol-local-r03\testem-per-launcher-reports\tura-balanced\testem-per-launcher-reports-tura-balanced-run-03\metadata\contracts\harness-report.json
testem-per-launcher-reports-tura-direct-run-03,debug,report-deepswe-v1.1-gpt56-sol-local-r03,testem-per-launcher-reports,tura-direct,tura-direct-gpt5.6-sol-high,gpt-5.6-sol,high,12,724372,629760,14381,4951,738753,1,1,1.0,1.21937,True,task-report.source,738753,True,0,0,738753,1.21937,C:\Users\liuliu\Documents\tura-benchmark\results\debug\report-deepswe-v1.1-gpt56-sol-local-r03\testem-per-launcher-reports\tura-direct\testem-per-launcher-reports-tura-direct-run-03\metadata\contracts\harness-report.json
wasmi-trap-coredumps-codex-cli-run-03,debug,report-deepswe-v1.1-gpt56-sol-local-r03,wasmi-trap-coredumps,codex-cli,codex-cli-gpt5.6-sol-medium,gpt-5.6-sol,medium,81,11657056,11347584,33581,7179,11690637,0,1,0.0,8.228582,True,task-report.source,11690637,True,0,0,11690637,8.228582,C:\Users\liuliu\Documents\tura-benchmark\results\debug\report-deepswe-v1.1-gpt56-sol-local-r03\wasmi-trap-coredumps\codex-cli\wasmi-trap-coredumps-codex-cli-run-03\metadata\contracts\harness-report.json
wasmi-trap-coredumps-tura-balanced-run-03,debug,report-deepswe-v1.1-gpt56-sol-local-r03,wasmi-trap-coredumps,tura-balanced,tura-balanced-gpt5.6-sol-high,gpt-5.6-sol,high,56,7924536,7586816,57109,18289,7981645,1,1,1.0,7.195278,True,task-report.source,7981645,True,0,0,7981645,7.195278,C:\Users\liuliu\Documents\tura-benchmark\results\debug\report-deepswe-v1.1-gpt56-sol-local-r03\wasmi-trap-coredumps\tura-balanced\wasmi-trap-coredumps-tura-balanced-run-03\metadata\contracts\harness-report.json
wasmi-trap-coredumps-tura-direct-run-03,debug,report-deepswe-v1.1-gpt56-sol-local-r03,wasmi-trap-coredumps,tura-direct,tura-direct-gpt5.6-sol-high,gpt-5.6-sol,high,9,711733,583424,17288,10150,729021,0,1,0.0,1.451897,True,task-report.source,729021,True,0,0,729021,1.451897,C:\Users\liuliu\Documents\tura-benchmark\results\debug\report-deepswe-v1.1-gpt56-sol-local-r03\wasmi-trap-coredumps\tura-direct\wasmi-trap-coredumps-tura-direct-run-03\metadata\contracts\harness-report.json
yaegi-go-embed-directives-codex-cli-run-03,debug,report-deepswe-v1.1-gpt56-sol-local-r03,yaegi-go-embed-directives,codex-cli,codex-cli-gpt5.6-sol-medium,gpt-5.6-sol,medium,60,6017373,5797376,14903,3422,6032276,1,1,1.0,4.445763,True,task-report.source,6032276,True,0,0,6032276,4.445763,C:\Users\liuliu\Documents\tura-benchmark\results\debug\report-deepswe-v1.1-gpt56-sol-local-r03\yaegi-go-embed-directives\codex-cli\yaegi-go-embed-directives-codex-cli-run-03\metadata\contracts\harness-report.json
yaegi-go-embed-directives-tura-balanced-run-03,debug,report-deepswe-v1.1-gpt56-sol-local-r03,yaegi-go-embed-directives,tura-balanced,tura-balanced-gpt5.6-sol-high,gpt-5.6-sol,high,32,3432264,3251200,36760,16767,3469024,1,1,1.0,3.63372,True,task-report.source,3469024,True,0,0,3469024,3.63372,C:\Users\liuliu\Documents\tura-benchmark\results\debug\report-deepswe-v1.1-gpt56-sol-local-r03\yaegi-go-embed-directives\tura-balanced\yaegi-go-embed-directives-tura-balanced-run-03\metadata\contracts\harness-report.json
yaegi-go-embed-directives-tura-direct-run-03,debug,report-deepswe-v1.1-gpt56-sol-local-r03,yaegi-go-embed-directives,tura-direct,tura-direct-gpt5.6-sol-high,gpt-5.6-sol,high,14,869414,774656,18063,7883,887477,1,1,1.0,1.403008,True,task-report.source,887477,True,0,0,887477,1.403008,C:\Users\liuliu\Documents\tura-benchmark\results\debug\report-deepswe-v1.1-gpt56-sol-local-r03\yaegi-go-embed-directives\tura-direct\yaegi-go-embed-directives-tura-direct-run-03\metadata\contracts\harness-report.json
yjs-map-conflict-detection-codex-cli-run-03,debug,report-deepswe-v1.1-gpt56-sol-local-r03,yjs-map-conflict-detection,codex-cli,codex-cli-gpt5.6-sol-medium,gpt-5.6-sol,medium,46,4653218,4501248,15190,3511,4668408,1,1,1.0,3.466174,True,task-report.source,4668408,True,0,0,4668408,3.466174,C:\Users\liuliu\Documents\tura-benchmark\results\debug\report-deepswe-v1.1-gpt56-sol-local-r03\yjs-map-conflict-detection\codex-cli\yjs-map-conflict-detection-codex-cli-run-03\metadata\contracts\harness-report.json
yjs-map-conflict-detection-tura-balanced-run-03,debug,report-deepswe-v1.1-gpt56-sol-local-r03,yjs-map-conflict-detection,tura-balanced,tura-balanced-gpt5.6-sol-high,gpt-5.6-sol,high,39,4772602,4567296,39334,18561,4811936,1,1,1.0,4.490198,True,task-report.source,4811936,True,0,0,4811936,4.490198,C:\Users\liuliu\Documents\tura-benchmark\results\debug\report-deepswe-v1.1-gpt56-sol-local-r03\yjs-map-conflict-detection\tura-balanced\yjs-map-conflict-detection-tura-balanced-run-03\metadata\contracts\harness-report.json
yjs-map-conflict-detection-tura-direct-run-03,debug,report-deepswe-v1.1-gpt56-sol-local-r03,yjs-map-conflict-detection,tura-direct,tura-direct-gpt5.6-sol-high,gpt-5.6-sol,high,18,1614477,1477120,27341,15279,1641818,1,1,1.0,2.245575,True,task-report.source,1641818,True,0,0,1641818,2.245575,C:\Users\liuliu\Documents\tura-benchmark\results\debug\report-deepswe-v1.1-gpt56-sol-local-r03\yjs-map-conflict-detection\tura-direct\yjs-map-conflict-detection-tura-direct-run-03\metadata\contracts\harness-report.json
eza-codex-cli-run-01,rewrite,report-20260708-20260709,eza,codex-cli,codex-cli-gpt5.5-medium,gpt-5.5,medium,20,2044606,1979136,14712,2374,2059318,31,52,0.5961538461538461,1.758278,True,task-report.source,0,False,0,0,2059318,1.758278,C:\Users\liuliu\Documents\tura-benchmark\results\rewrite\report-20260708-20260709\eza\codex-main\eza-codex-cli-run-01\metadata\contracts\harness-report.json
eza-codex-cli-run-02,rewrite,report-20260708-20260709,eza,codex-cli,codex-cli-gpt5.5-medium,gpt-5.5,medium,22,3059305,2988288,21669,2510,3080974,32,52,0.6153846153846154,2.499299,True,task-report.source,0,False,0,0,3080974,2.499299,C:\Users\liuliu\Documents\tura-benchmark\results\rewrite\report-20260708-20260709\eza\codex-main\eza-codex-cli-run-02\metadata\contracts\harness-report.json
eza-codex-cli-run-03,rewrite,report-20260708-20260709,eza,codex-cli,codex-cli-gpt5.5-medium,gpt-5.5,medium,21,2555003,2460800,19463,2853,2574466,38,52,0.7307692307692307,2.285305,True,task-report.source,0,False,0,0,2574466,2.285305,C:\Users\liuliu\Documents\tura-benchmark\results\rewrite\report-20260708-20260709\eza\codex-main\eza-codex-cli-run-03\metadata\contracts\harness-report.json
eza-codex-cli-run-04,rewrite,report-20260708-20260709,eza,codex-cli,codex-cli-gpt5.5-medium,gpt-5.5,medium,23,3017597,2803712,19493,3937,3037090,38,52,0.7307692307692307,3.056071,True,task-report.source,0,False,0,0,3037090,3.056071,C:\Users\liuliu\Documents\tura-benchmark\results\rewrite\report-20260708-20260709\eza\codex-main\eza-codex-cli-run-04\metadata\contracts\harness-report.json
eza-tura-balanced-run-01,rewrite,report-20260708-20260709,eza,tura-balanced,tura-balanced-gpt5.5-high,gpt-5.5,high,17,2023512,1855744,29618,8473,2053130,42,52,0.8076923076923077,2.655252,True,task-report.source,2053130,True,0,0,2053130,2.655252,C:\Users\liuliu\Documents\tura-benchmark\results\rewrite\report-20260708-20260709\eza\tura-balanced\eza-tura-balanced-run-01\metadata\contracts\harness-report.json
eza-tura-balanced-run-02,rewrite,report-20260708-20260709,eza,tura-balanced,tura-balanced-gpt5.5-high,gpt-5.5,high,18,1604321,1465856,27690,4646,1632011,40,51,0.7843137254901961,2.255953,True,task-report.source,1632011,True,0,0,1632011,2.255953,C:\Users\liuliu\Documents\tura-benchmark\results\rewrite\report-20260708-20260709\eza\tura-balanced\eza-tura-balanced-run-02\metadata\contracts\harness-report.json
eza-tura-balanced-run-03,rewrite,report-20260708-20260709,eza,tura-balanced,tura-balanced-gpt5.5-high,gpt-5.5,high,26,2682035,2542080,29180,8255,2711215,40,52,0.7692307692307693,2.846215,True,task-report.source,2711215,True,0,0,2711215,2.846215,C:\Users\liuliu\Documents\tura-benchmark\results\rewrite\report-20260708-20260709\eza\tura-balanced\eza-tura-balanced-run-03\metadata\contracts\harness-report.json
eza-tura-balanced-run-04,rewrite,report-20260708-20260709,eza,tura-balanced,tura-balanced-gpt5.5-high,gpt-5.5,high,21,2624552,2435328,34276,9264,2658828,39,51,0.7647058823529411,3.192064,True,task-report.source,2658828,True,0,0,2658828,3.192064,C:\Users\liuliu\Documents\tura-benchmark\results\rewrite\report-20260708-20260709\eza\tura-balanced\eza-tura-balanced-run-04\metadata\contracts\harness-report.json
eza-tura-direct-run-01,rewrite,report-20260708-20260709,eza,tura-direct,tura-direct-gpt5.5-high,gpt-5.5,high,5,220830,150016,9366,2009,230196,35,52,0.6730769230769231,0.710058,True,task-report.source,230196,True,0,0,230196,0.710058,C:\Users\liuliu\Documents\tura-benchmark\results\rewrite\report-20260708-20260709\eza\tura-direct\eza-tura-direct-run-01\metadata\contracts\harness-report.json
eza-tura-direct-run-02,rewrite,report-20260708-20260709,eza,tura-direct,tura-direct-gpt5.5-high,gpt-5.5,high,6,377495,282880,15431,3689,392926,40,52,0.7692307692307693,1.077445,True,task-report.source,392926,True,0,0,392926,1.077445,C:\Users\liuliu\Documents\tura-benchmark\results\rewrite\report-20260708-20260709\eza\tura-direct\eza-tura-direct-run-02\metadata\contracts\harness-report.json
eza-tura-direct-run-03,rewrite,report-20260708-20260709,eza,tura-direct,tura-direct-gpt5.5-high,gpt-5.5,high,15,856847,778496,18453,2645,875300,37,51,0.7254901960784313,1.334593,True,task-report.source,875300,True,0,0,875300,1.334593,C:\Users\liuliu\Documents\tura-benchmark\results\rewrite\report-20260708-20260709\eza\tura-direct\eza-tura-direct-run-03\metadata\contracts\harness-report.json
eza-tura-direct-run-04,rewrite,report-20260708-20260709,eza,tura-direct,tura-direct-gpt5.5-high,gpt-5.5,high,17,1034626,950528,18298,3488,1052924,42,51,0.8235294117647058,1.444694,True,task-report.source,1052924,True,0,0,1052924,1.444694,C:\Users\liuliu\Documents\tura-benchmark\results\rewrite\report-20260708-20260709\eza\tura-direct\eza-tura-direct-run-04\metadata\contracts\harness-report.json
nushell-codex-cli-run-01,rewrite,report-20260708-20260709,nushell,codex-cli,codex-cli-gpt5.5-medium,gpt-5.5,medium,12,785507,736896,14962,1991,800469,28,48,0.5833333333333334,1.060363,True,task-report.source,0,False,0,0,800469,1.060363,C:\Users\liuliu\Documents\tura-benchmark\results\rewrite\report-20260708-20260709\nushell\codex-main\nushell-codex-cli-run-01\metadata\contracts\harness-report.json
nushell-codex-cli-run-02,rewrite,report-20260708-20260709,nushell,codex-cli,codex-cli-gpt5.5-medium,gpt-5.5,medium,20,2136746,2084864,25042,3917,2161788,31,48,0.6458333333333334,2.053102,True,task-report.source,0,False,0,0,2161788,2.053102,C:\Users\liuliu\Documents\tura-benchmark\results\rewrite\report-20260708-20260709\nushell\codex-main\nushell-codex-cli-run-02\metadata\contracts\harness-report.json
nushell-codex-cli-run-03,rewrite,report-20260708-20260709,nushell,codex-cli,codex-cli-gpt5.5-medium,gpt-5.5,medium,18,1133348,1063936,17132,2147,1150480,36,48,0.75,1.392988,True,task-report.source,0,False,0,0,1150480,1.392988,C:\Users\liuliu\Documents\tura-benchmark\results\rewrite\report-20260708-20260709\nushell\codex-main\nushell-codex-cli-run-03\metadata\contracts\harness-report.json
nushell-codex-cli-run-04,rewrite,report-20260708-20260709,nushell,codex-cli,codex-cli-gpt5.5-medium,gpt-5.5,medium,15,1740519,1662720,21473,3276,1761992,36,48,0.75,1.864545,True,task-report.source,0,False,0,0,1761992,1.864545,C:\Users\liuliu\Documents\tura-benchmark\results\rewrite\report-20260708-20260709\nushell\codex-main\nushell-codex-cli-run-04\metadata\contracts\harness-report.json
nushell-tura-balanced-run-01,rewrite,report-20260708-20260709,nushell,tura-balanced,tura-balanced-gpt5.5-high,gpt-5.5,high,13,818059,736512,27526,5807,845585,34,48,0.7083333333333334,1.601771,True,task-report.source,845585,True,0,0,845585,1.601771,C:\Users\liuliu\Documents\tura-benchmark\results\rewrite\report-20260708-20260709\nushell\tura-balanced\nushell-tura-balanced-run-01\metadata\contracts\harness-report.json
nushell-tura-balanced-run-02,rewrite,report-20260708-20260709,nushell,tura-balanced,tura-balanced-gpt5.5-high,gpt-5.5,high,13,851614,757760,22489,4045,874103,30,48,0.625,1.52282,True,task-report.source,874103,True,0,0,874103,1.52282,C:\Users\liuliu\Documents\tura-benchmark\results\rewrite\report-20260708-20260709\nushell\tura-balanced\nushell-tura-balanced-run-02\metadata\contracts\harness-report.json
nushell-tura-balanced-run-03,rewrite,report-20260708-20260709,nushell,tura-balanced,tura-balanced-gpt5.5-high,gpt-5.5,high,14,694230,621568,21987,3431,716217,28,48,0.5833333333333334,1.333704,True,task-report.source,716217,True,0,0,716217,1.333704,C:\Users\liuliu\Documents\tura-benchmark\results\rewrite\report-20260708-20260709\nushell\tura-balanced\nushell-tura-balanced-run-03\metadata\contracts\harness-report.json
nushell-tura-balanced-run-04,rewrite,report-20260708-20260709,nushell,tura-balanced,tura-balanced-gpt5.5-high,gpt-5.5,high,25,1596784,1493248,38172,10876,1634956,26,48,0.5416666666666666,2.409464,True,task-report.source,1634956,True,0,0,1634956,2.409464,C:\Users\liuliu\Documents\tura-benchmark\results\rewrite\report-20260708-20260709\nushell\tura-balanced\nushell-tura-balanced-run-04\metadata\contracts\harness-report.json
nushell-tura-direct-run-01,rewrite,report-20260708-20260709,nushell,tura-direct,tura-direct-gpt5.5-high,gpt-5.5,high,8,333479,272384,14353,2300,347832,32,48,0.6666666666666666,0.872257,True,task-report.source,347832,True,0,0,347832,0.872257,C:\Users\liuliu\Documents\tura-benchmark\results\rewrite\report-20260708-20260709\nushell\tura-direct\nushell-tura-direct-run-01\metadata\contracts\harness-report.json
nushell-tura-direct-run-02,rewrite,report-20260708-20260709,nushell,tura-direct,tura-direct-gpt5.5-high,gpt-5.5,high,8,381613,310272,19928,3713,401541,30,48,0.625,1.109681,True,task-report.source,401541,True,0,0,401541,1.109681,C:\Users\liuliu\Documents\tura-benchmark\results\rewrite\report-20260708-20260709\nushell\tura-direct\nushell-tura-direct-run-02\metadata\contracts\harness-report.json
nushell-tura-direct-run-03,rewrite,report-20260708-20260709,nushell,tura-direct,tura-direct-gpt5.5-high,gpt-5.5,high,9,369030,311040,16219,3225,385249,26,48,0.5416666666666666,0.93204,True,task-report.source,385249,True,0,0,385249,0.93204,C:\Users\liuliu\Documents\tura-benchmark\results\rewrite\report-20260708-20260709\nushell\tura-direct\nushell-tura-direct-run-03\metadata\contracts\harness-report.json
nushell-tura-direct-run-04,rewrite,report-20260708-20260709,nushell,tura-direct,tura-direct-gpt5.5-high,gpt-5.5,high,9,410472,355072,22832,6717,433304,28,48,0.5833333333333334,1.139496,True,task-report.source,433304,True,0,0,433304,1.139496,C:\Users\liuliu\Documents\tura-benchmark\results\rewrite\report-20260708-20260709\nushell\tura-direct\nushell-tura-direct-run-04\metadata\contracts\harness-report.json
prompt-gallery-tanstack-fullstack-rebuild-codex-cli-run-01,rewrite,report-20260708-20260709,prompt-gallery-tanstack-fullstack-rebuild,codex-cli,codex-cli-gpt5.5-medium,gpt-5.5,medium,83,13806041,13459840,60686,8180,13866727,58,63,0.9206349206349206,10.281505,True,task-report.source,0,False,0,0,13866727,10.281505,C:\Users\liuliu\Documents\tura-benchmark\results\rewrite\report-20260708-20260709\prompt-gallery-tanstack-fullstack-rebuild\codex-main\prompt-gallery-tanstack-fullstack-rebuild-codex-cli-run-01\metadata\contracts\harness-report.json
prompt-gallery-tanstack-fullstack-rebuild-codex-cli-run-02,rewrite,report-20260708-20260709,prompt-gallery-tanstack-fullstack-rebuild,codex-cli,codex-cli-gpt5.5-medium,gpt-5.5,medium,109,24050452,23697920,62340,10987,24112792,60,63,0.9523809523809523,15.48182,True,task-report.source,0,False,0,0,24112792,15.48182,C:\Users\liuliu\Documents\tura-benchmark\results\rewrite\report-20260708-20260709\prompt-gallery-tanstack-fullstack-rebuild\codex-main\prompt-gallery-tanstack-fullstack-rebuild-codex-cli-run-02\metadata\contracts\harness-report.json
prompt-gallery-tanstack-fullstack-rebuild-codex-cli-run-03,rewrite,report-20260708-20260709,prompt-gallery-tanstack-fullstack-rebuild,codex-cli,codex-cli-gpt5.5-medium,gpt-5.5,medium,84,12514841,12290560,50845,7011,12565686,61,63,0.9682539682539683,8.792035,True,task-report.source,0,False,0,0,12565686,8.792035,C:\Users\liuliu\Documents\tura-benchmark\results\rewrite\report-20260708-20260709\prompt-gallery-tanstack-fullstack-rebuild\codex-main\prompt-gallery-tanstack-fullstack-rebuild-codex-cli-run-03\metadata\contracts\harness-report.json
